Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Latitude,Longitude
Greenville,EE. UU.,XXXXXXXXX,Margaret,6166,Smith,XXXXXXXXX,Home Office,NC,1082 High Via,27834,35.68597794,-77.32643127
Joliet,EE. UU.,XXXXXXXXX,Mary,3871,Watson,XXXXXXXXX,Consumer,IL,9709 Dewy Pointe,60435,41.77999115,-87.86507416
Miami,EE. UU.,XXXXXXXXX,Robert,4729,Kaufman,XXXXXXXXX,Corporate,FL,1017 Round Ledge,33142,25.80413055,-80.2290802
New Braunfels,EE. UU.,XXXXXXXXX,Megan,920,Schmidt,XXXXXXXXX,Consumer,TX,8627 Honey Lane,78130,29.77191925,-98.01456451
Normal,EE. UU.,XXXXXXXXX,Mary,10569,Smith,XXXXXXXXX,Corporate,IL,905 Blue Cape,61761,40.52141953,-88.99173737
Sheboygan,EE. UU.,XXXXXXXXX,Quin,18033,Logan,XXXXXXXXX,Consumer,WI,3421 Harvest Glade,53081,43.71754456,-87.75187683
Springfield,EE. UU.,XXXXXXXXX,Cassandra,16803,Acosta,XXXXXXXXX,Corporate,MO,5434 Middle Range,65807,37.15639114,-93.28601074
Tempe,EE. UU.,XXXXXXXXX,Isabella,16075,West,XXXXXXXXX,Consumer,AZ,2231 Fallen View Beach,85282,33.40329361,-111.9140549
Apopka,EE. UU.,XXXXXXXXX,Frances,8628,Meyer,XXXXXXXXX,Consumer,FL,9790 Cinder Autumn Expressway,32703,28.63298988,-81.45418549
Caguas,Puerto Rico,XXXXXXXXX,Bree,14251,Spears,XXXXXXXXX,Corporate,PR,1875 Bright Ledge,725,18.23888969,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Brenda,9006,Smith,XXXXXXXXX,Corporate,PR,1027 Blue Port,725,18.23900414,-66.37054443
Caguas,Puerto Rico,XXXXXXXXX,Catherine,5904,Peterson,XXXXXXXXX,Consumer,PR,3826 Umber Branch View,725,18.22257996,-66.37050629
Caguas,Puerto Rico,XXXXXXXXX,Fay,15777,Sanford,XXXXXXXXX,Corporate,PR,5888 Iron Goose Centre,725,18.23427391,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Germane,17447,Stevenson,XXXXXXXXX,Consumer,PR,3593 Blue Brook Acres,725,18.25760078,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Gloria,7068,Freeman,XXXXXXXXX,Corporate,PR,786 Velvet Lake Heath,725,18.26459694,-66.37063599
Caguas,Puerto Rico,XXXXXXXXX,Mary,6175,Smith,XXXXXXXXX,Home Office,PR,9304 Dusty Hickory Avenue,725,18.24247742,-66.37054443
Caguas,Puerto Rico,XXXXXXXXX,Mary,9202,Skinner,XXXXXXXXX,Consumer,PR,4563 Silver Rabbit Island,725,18.24116325,-66.37058258
Caguas,Puerto Rico,XXXXXXXXX,Mary,9410,Alvarez,XXXXXXXXX,Home Office,PR,6721 Golden Line,725,18.22278976,-66.3706131
Caguas,Puerto Rico,XXXXXXXXX,Quon,13791,Duncan,XXXXXXXXX,Corporate,PR,6886 High Place,725,18.27358818,-66.03705597
Detroit,EE. UU.,XXXXXXXXX,Mary,4882,Daniels,XXXXXXXXX,Consumer,MI,3760 Velvet Highlands,48227,42.39807892,-83.20157623
Honolulu,EE. UU.,XXXXXXXXX,Linda,14378,Armstrong,XXXXXXXXX,Home Office,HI,4823 Golden Hollow,96818,21.343153,-157.906601
Los Angeles,EE. UU.,XXXXXXXXX,Phoebe,16079,Noel,XXXXXXXXX,Consumer,CA,2122 Rustic Link,90032,34.0816536,-118.1783524
Miami,EE. UU.,XXXXXXXXX,Mary,1182,Smith,XXXXXXXXX,Corporate,FL,5365 Tawny Apple Limits,33147,25.82507515,-80.19588471
Richmond,EE. UU.,XXXXXXXXX,James,2411,Smith,XXXXXXXXX,Consumer,KY,2777 Golden Bear Chase,40475,37.73866272,-84.21668243
San Diego,EE. UU.,XXXXXXXXX,Kylynn,13733,Patrick,XXXXXXXXX,Consumer,CA,1329 Fallen Pine Harbour,92105,32.74953461,-117.1046524
San Juan,Puerto Rico,XXXXXXXXX,Mary,2422,Sawyer,XXXXXXXXX,Consumer,PR,1831 Honey Hickory Mount,921,36.81546021,-121.5247345
Sanford,EE. UU.,XXXXXXXXX,Mark,6879,Mcguire,XXXXXXXXX,Consumer,NC,3874 Bright Fawn Subdivision,27330,35.48536682,-79.25227356
Sugar Land,EE. UU.,XXXXXXXXX,Gemma,16589,Mcdowell,XXXXXXXXX,Corporate,TX,4819 Crystal Private,77478,29.62356949,-95.60272217
Berwyn,EE. UU.,XXXXXXXXX,Mary,5005,Smith,XXXXXXXXX,Consumer,IL,3422 Blue Pioneer Bend,60402,41.80728531,-87.80179596
Caguas,Puerto Rico,XXXXXXXXX,Gretchen,15578,Workman,XXXXXXXXX,Consumer,PR,4352 Quiet Horse Via,725,18.29491043,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Howard,10541,Smith,XXXXXXXXX,Corporate,PR,4543 Cotton Path,725,18.28138351,-66.37062836
Caguas,Puerto Rico,XXXXXXXXX,Mary,11975,Rocha,XXXXXXXXX,Consumer,PR,5012 Golden Leaf Cove,725,18.2733326,-66.3705368
Des Plaines,EE. UU.,XXXXXXXXX,Renee,14648,Carver,XXXXXXXXX,Consumer,IL,786 Heather River Swale,60016,42.05426025,-87.90460968
Far Rockaway,EE. UU.,XXXXXXXXX,Mary,10233,Bennett,XXXXXXXXX,Corporate,NY,6324 Golden Line,11691,40.60401154,-73.75248718
Fontana,EE. UU.,XXXXXXXXX,Stella,16355,Parks,XXXXXXXXX,Consumer,CA,5721 Fallen Pony Cove,92336,34.15697479,-117.4821548
Guayama,Puerto Rico,XXXXXXXXX,Dawn,19161,Blankenship,XXXXXXXXX,Corporate,PR,9757 Dusty Diversion,784,17.98249054,-66.1126709
Hayward,EE. UU.,XXXXXXXXX,Abra,19229,Logan,XXXXXXXXX,Consumer,CA,4720 Noble Hills Wynd,94544,37.67551041,-122.0496826
Hialeah,EE. UU.,XXXXXXXXX,Pamela,3144,Browning,XXXXXXXXX,Home Office,FL,2820 Silent Corners,33016,25.87724495,-80.33294678
Kent,EE. UU.,XXXXXXXXX,Walter,3746,Moore,XXXXXXXXX,Consumer,WA,9733 Grand Branch Ledge,98031,47.39371109,-122.2228317
Lancaster,EE. UU.,XXXXXXXXX,Mary,2206,Peters,XXXXXXXXX,Corporate,CA,7694 Velvet Turnabout,93536,34.81822968,-118.5527115
Los Angeles,EE. UU.,XXXXXXXXX,Karly,16329,Green,XXXXXXXXX,Consumer,CA,909 Sunny Pony Dale,90047,34.04059982,-118.2543411
Medina,EE. UU.,XXXXXXXXX,Margaret,10237,Davis,XXXXXXXXX,Consumer,OH,8333 Stony Via,44256,41.09885407,-81.98916626
Ogden,EE. UU.,XXXXXXXXX,Mary,5454,Smith,XXXXXXXXX,Home Office,UT,7005 Silver Hills Line,84404,41.27436829,-111.9628677
San Antonio,EE. UU.,XXXXXXXXX,Ronald,5859,Wilson,XXXXXXXXX,Corporate,TX,8996 Rocky Pointe,78207,29.42638016,-98.52271271
Smyrna,EE. UU.,XXXXXXXXX,John,9719,Smith,XXXXXXXXX,Home Office,GA,6468 Quiet Street,30080,33.89192963,-84.48126984
Anaheim,EE. UU.,XXXXXXXXX,Mary,7663,Smith,XXXXXXXXX,Corporate,CA,2792 Stony Range,92804,33.82387161,-118.0073929
Caguas,Puerto Rico,XXXXXXXXX,Hannah,12430,Brown,XXXXXXXXX,Corporate,PR,8316 Pleasant Bend,725,18.26564217,-66.37058258
Caguas,Puerto Rico,XXXXXXXXX,Kaitlin,12766,Perry,XXXXXXXXX,Corporate,PR,595 Hidden Parade,725,18.25497246,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Mary,3429,Smith,XXXXXXXXX,Corporate,PR,8799 Quaking Arbor,725,18.20829773,-66.37055206
Caguas,Puerto Rico,XXXXXXXXX,William,8199,Smith,XXXXXXXXX,Consumer,PR,7236 Hidden Hollow,725,18.29449081,-66.37057495
Cleveland,EE. UU.,XXXXXXXXX,Mary,10742,Smith,XXXXXXXXX,Home Office,OH,6587 Stony Nectar Pointe,44109,41.49159622,-81.7300415
Compton,EE. UU.,XXXXXXXXX,Anthony,2506,Wood,XXXXXXXXX,Corporate,CA,826 High Butterfly Hollow,90220,33.89525223,-118.2616577
Del Rio,EE. UU.,XXXXXXXXX,Mary,4694,Rivera,XXXXXXXXX,Corporate,TX,8666 Dewy Valley,78840,29.77310181,-100.6121979
El Cajon,EE. UU.,XXXXXXXXX,Joe,545,Andrade,XXXXXXXXX,Consumer,CA,9383 Jagged Front,92021,33.88909912,-118.1274872
Fremont,EE. UU.,XXXXXXXXX,Brynn,18305,Nelson,XXXXXXXXX,Home Office,CA,7383 Broad Parkway,94539,37.49027634,-121.9271088
Fremont,EE. UU.,XXXXXXXXX,Steven,3275,Williams,XXXXXXXXX,Corporate,CA,7383 Broad Parkway,94539,37.49027634,-121.9271088
Huntington Beach,EE. UU.,XXXXXXXXX,Signe,16094,Tran,XXXXXXXXX,Home Office,CA,6007 Wishing Common,92646,33.66059876,-117.978447
La Mirada,EE. UU.,XXXXXXXXX,Mary,9545,Smith,XXXXXXXXX,Home Office,CA,1982 Heather Edge,90638,33.9031601,-117.9898758
Los Angeles,EE. UU.,XXXXXXXXX,Michelle,9846,Horn,XXXXXXXXX,Consumer,CA,1223 Cozy Mountain Stead,90066,34.03662872,-118.258667
Middletown,EE. UU.,XXXXXXXXX,Stella,12548,Hahn,XXXXXXXXX,Consumer,OH,9814 Blue Anchor Dell,45044,39.48305893,-84.33435059
Moreno Valley,EE. UU.,XXXXXXXXX,Mary,9328,Perez,XXXXXXXXX,Home Office,CA,376 Golden Orchard,92553,33.92159271,-117.263176
Philadelphia,EE. UU.,XXXXXXXXX,Aaron,258,Kennedy,XXXXXXXXX,Corporate,PA,8830 Honey Fawn Bend,19131,40.02524948,-75.95091248
Saint Charles,EE. UU.,XXXXXXXXX,Amena,17240,Waters,XXXXXXXXX,Consumer,MO,3710 Little Nook,63301,38.77838135,-90.50777435
Saint Paul,EE. UU.,XXXXXXXXX,Xerxes,13435,Dominguez,XXXXXXXXX,Home Office,MN,9557 Harvest Mews,55124,44.72552109,-93.20613098
San Jose,EE. UU.,XXXXXXXXX,Andrew,6221,Mcgee,XXXXXXXXX,Corporate,CA,5261 Thunder Valley,95127,37.28772354,-121.7644043
Spring,EE. UU.,XXXXXXXXX,Blythe,19643,Ruiz,XXXXXXXXX,Consumer,TX,4515 Golden Manor,77379,30.03028107,-95.52031708
Waukegan,EE. UU.,XXXXXXXXX,Marie,1172,Morales,XXXXXXXXX,Home Office,IL,133 Heather Route,60085,42.365345,-87.83589935
Westerville,EE. UU.,XXXXXXXXX,Judy,3708,Miller,XXXXXXXXX,Consumer,OH,7774 Broad Crossing,43081,40.11835098,-82.92810822
Bayamon,Puerto Rico,XXXXXXXXX,Bertha,12644,Branch,XXXXXXXXX,Consumer,PR,3856 Noble Zephyr By-pass,957,18.38011932,-66.18312836
Caguas,Puerto Rico,XXXXXXXXX,Clio,17970,Leblanc,XXXXXXXXX,Consumer,PR,8668 Emerald Elk Mount,725,18.25458908,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Germane,18940,Thomas,XXXXXXXXX,Corporate,PR,2056 Misty Lookout,725,18.23764038,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,James,4440,Garrett,XXXXXXXXX,Home Office,PR,1082 Quiet Treasure Link,725,18.26551628,-66.3706131
Caguas,Puerto Rico,XXXXXXXXX,Karina,14660,Fitzpatrick,XXXXXXXXX,Consumer,PR,6355 Grand Horse Port,725,18.27311707,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Katherine,10511,Smith,XXXXXXXXX,Corporate,PR,6127 Pleasant Wagon  Campus,725,18.28088188,-66.37059021
Caguas,Puerto Rico,XXXXXXXXX,Lacy,18902,Wooten,XXXXXXXXX,Home Office,PR,1023 Rocky Hollow,725,18.27781487,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Maria,2830,Baker,XXXXXXXXX,Corporate,PR,9658 Merry Landing,725,18.2565136,-66.37057495
Caguas,Puerto Rico,XXXXXXXXX,Mary,4392,Diaz,XXXXXXXXX,Consumer,PR,4105 Fallen Goose Port,725,18.29519653,-66.37050629
Caguas,Puerto Rico,XXXXXXXXX,Mary,4515,Smith,XXXXXXXXX,Consumer,PR,3202 Fallen Point,725,18.260149,-66.37055206
Caguas,Puerto Rico,XXXXXXXXX,Mary,12008,Mcguire,XXXXXXXXX,Corporate,PR,2966 Old Pathway,725,18.28828239,-66.3705368
Escondido,EE. UU.,XXXXXXXXX,Mary,9596,Smith,XXXXXXXXX,Consumer,CA,3178 Round Front,92025,33.12691498,-117.075058
Goose Creek,EE. UU.,XXXXXXXXX,Marilyn,9837,Short,XXXXXXXXX,Corporate,SC,1809 Shady Willow Swale,29445,33.0403595,-80.0743866
Los Angeles,EE. UU.,XXXXXXXXX,Hayfa,19528,Bennett,XXXXXXXXX,Consumer,CA,516 Dewy Bluff Swale,90047,34.04558563,-118.2479248
Malden,EE. UU.,XXXXXXXXX,Joseph,4898,Ellis,XXXXXXXXX,Corporate,MA,8365 Jagged Arbor,2148,42.41957855,-71.07949829
Miami,EE. UU.,XXXXXXXXX,Cassandra,13810,Sanchez,XXXXXXXXX,Corporate,FL,5505 Cinder Wagon Maze,33186,25.82634926,-80.19590759
Newark,EE. UU.,XXXXXXXXX,Karina,19454,Prince,XXXXXXXXX,Consumer,DE,2556 Umber Autoroute,19702,39.68188095,-75.64421082
Peabody,EE. UU.,XXXXXXXXX,Walter,2530,Smith,XXXXXXXXX,Consumer,MA,2291 Velvet Berry Freeway,1960,42.54164505,-70.97937775
Princeton,EE. UU.,XXXXXXXXX,Mary,1650,Bennett,XXXXXXXXX,Corporate,NJ,2407 Thunder Mountain,8540,40.35742188,-74.64842224
Rancho Cucamonga,EE. UU.,XXXXXXXXX,Sandra,20127,Clements,XXXXXXXXX,Consumer,CA,4277 Noble Subdivision,91730,34.0911293,-117.5602951
San Diego,EE. UU.,XXXXXXXXX,Dorothy,1576,Melton,XXXXXXXXX,Consumer,CA,2649 Bright Ledge,92113,32.75362015,-117.1964035
Silver Spring,EE. UU.,XXXXXXXXX,Basia,14028,Logan,XXXXXXXXX,Consumer,MD,3431 Gentle Field,20906,39.09303665,-77.07357788
Union City,EE. UU.,XXXXXXXXX,Mary,7312,Armstrong,XXXXXXXXX,Consumer,CA,1812 Sunny River Wharf,94587,37.58989716,-122.018959
Wayne,EE. UU.,XXXXXXXXX,Mary,4850,Smith,XXXXXXXXX,Consumer,NJ,5735 Quaking Cider Highway,7470,39.9584198,-75.05934143
Bakersfield,EE. UU.,XXXXXXXXX,Mary,12003,Smith,XXXXXXXXX,Home Office,CA,4286 Stony Turnabout,93306,35.36706543,-119.0510864
Caguas,Puerto Rico,XXXXXXXXX,Ann,3,Smith,XXXXXXXXX,Consumer,PR,3422 Blue Pioneer Bend,725,18.02537537,-66.61508179
Caguas,Puerto Rico,XXXXXXXXX,Ariel,18371,Pratt,XXXXXXXXX,Consumer,PR,5888 Iron Goose Centre,725,18.29776764,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Beverly,20185,Frazier,XXXXXXXXX,Consumer,PR,398 Emerald Grove,725,18.20666313,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Jesse,4709,Robinson,XXXXXXXXX,Consumer,PR,7597 Iron River Green,725,18.22301483,-66.37059784
Caguas,Puerto Rico,XXXXXXXXX,Justina,14022,Duran,XXXXXXXXX,Corporate,PR,7312 Crystal Willow Villas,725,18.20567703,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Lacota,18357,Church,XXXXXXXXX,Consumer,PR,1831 Dewy Forest Manor,725,18.25337791,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Mary,9144,Carroll,XXXXXXXXX,Corporate,PR,1325 Noble Pike,725,18.23473167,-66.37060547
Caguas,Puerto Rico,XXXXXXXXX,Mary,10785,Smith,XXXXXXXXX,Corporate,PR,1744 Umber Manor,725,18.29321098,-66.37059784
Chicago,EE. UU.,XXXXXXXXX,Linda,18478,Knowles,XXXXXXXXX,Consumer,IL,1991 Stony Log Run,60634,41.89590454,-87.676857
Corona,EE. UU.,XXXXXXXXX,Aubrey,19711,Patton,XXXXXXXXX,Corporate,NY,5002 High Bank,11368,40.74406433,-73.8658371
Joliet,EE. UU.,XXXXXXXXX,Naida,14401,Goff,XXXXXXXXX,Corporate,IL,1546 Hidden Embers Way,60435,41.54992294,-88.12571716
Las Vegas,EE. UU.,XXXXXXXXX,Crystal,5796,Hamilton,XXXXXXXXX,Home Office,NV,1100 Amber Turnabout,89117,36.15852737,-115.1483994
Martinsburg,EE. UU.,XXXXXXXXX,Jordan,2954,Smith,XXXXXXXXX,Home Office,WV,833 Middle Fox Orchard,25401,39.44840241,-77.96647644
Miami,EE. UU.,XXXXXXXXX,Cathleen,16238,Tate,XXXXXXXXX,Home Office,FL,9505 Fallen River Cove,33157,25.58456993,-80.37361145
Placentia,EE. UU.,XXXXXXXXX,Madonna,12768,Rich,XXXXXXXXX,Consumer,CA,8416 Emerald Dale,92870,33.99459839,-117.9534302
Portland,EE. UU.,XXXXXXXXX,Iona,13926,Sexton,XXXXXXXXX,Corporate,OR,2770 Hidden Villas,97206,45.5698967,-122.6953888
San Diego,EE. UU.,XXXXXXXXX,Quyn,18521,Copeland,XXXXXXXXX,Corporate,CA,1557 Harvest Pond Canyon,92126,32.90143967,-117.1196289
Stafford,EE. UU.,XXXXXXXXX,Hillary,20243,Mills,XXXXXXXXX,Home Office,VA,3310 Blue Quay,22554,38.46184921,-77.41799164
Tempe,EE. UU.,XXXXXXXXX,Robert,12272,Smith,XXXXXXXXX,Consumer,AZ,4556 Burning Cloud Abbey,85283,33.35738754,-111.9551849
Tucson,EE. UU.,XXXXXXXXX,Genevieve,13107,Mathis,XXXXXXXXX,Corporate,AZ,6214 Green Maze,85706,32.13917923,-110.934845
Union,EE. UU.,XXXXXXXXX,Willie,6140,Smith,XXXXXXXXX,Consumer,NJ,2388 Little Corner,7083,40.70845795,-74.25527954
Woodbridge,EE. UU.,XXXXXXXXX,Kitra,13589,Blackburn,XXXXXXXXX,Corporate,VA,5700 Golden Pathway,22192,38.68707275,-77.37987518
Wyoming,EE. UU.,XXXXXXXXX,Laurel,12667,Whitehead,XXXXXXXXX,Consumer,MI,2737 Jagged Byway,49509,42.91418076,-85.72173309
Caguas,Puerto Rico,XXXXXXXXX,Alma,16622,Mcintyre,XXXXXXXXX,Consumer,PR,2205 Broad Square,725,18.29786491,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Christine,20111,Cotton,XXXXXXXXX,Corporate,PR,2929 Green Grove Corner,725,18.20053864,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Dominique,15924,Davenport,XXXXXXXXX,Corporate,PR,3902 Umber Valley,725,18.2514019,-66.0370636
Caguas,Puerto Rico,XXXXXXXXX,Giselle,16856,Haynes,XXXXXXXXX,Consumer,PR,830 Quaking Bear Grounds,725,18.29305077,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Madeline,18324,Campbell,XXXXXXXXX,Corporate,PR,3872 Golden Shadow Rise,725,18.26719666,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Mary,1627,Gonzales,XXXXXXXXX,Consumer,PR,7320 Wishing Rise Mall,725,18.24287796,-66.3705368
Caguas,Puerto Rico,XXXXXXXXX,Mary,2546,Smith,XXXXXXXXX,Home Office,PR,4694 Burning Front,725,18.20116615,-66.37051392
Caguas,Puerto Rico,XXXXXXXXX,Mary,3423,Smith,XXXXXXXXX,Corporate,PR,2571 Noble Crescent,725,18.22277641,-66.37058258
Caguas,Puerto Rico,XXXXXXXXX,Mary,11893,Graves,XXXXXXXXX,Corporate,PR,9203 Dusty Vista,725,18.29623032,-66.37052918
Caguas,Puerto Rico,XXXXXXXXX,Noelani,14645,Hyde,XXXXXXXXX,Consumer,PR,1284 High Apple Highlands,725,18.25598526,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Vincent,12015,Ortiz,XXXXXXXXX,Corporate,PR,2589 Silver Ridge,725,18.28021622,-66.37051392
Campbell,EE. UU.,XXXXXXXXX,Mary,3492,Smith,XXXXXXXXX,Consumer,CA,9144 Gentle Dale,95008,38.51450348,-121.8737412
Colton,EE. UU.,XXXXXXXXX,Paula,19701,Cabrera,XXXXXXXXX,Corporate,CA,9729 Emerald Pony Mount,92324,34.06945419,-117.3239441
Columbus,EE. UU.,XXXXXXXXX,Jaquelyn,13581,Matthews,XXXXXXXXX,Consumer,OH,2517 Shady Branch Avenue,43230,40.0230751,-82.8732605
Dorchester Center,EE. UU.,XXXXXXXXX,Melanie,19177,Lan,XXXXXXXXX,Corporate,MA,3072 Umber Cape,2124,40.28383255,-75.08702087
Eagle Pass,EE. UU.,XXXXXXXXX,John,1009,Jones,XXXXXXXXX,Home Office,TX,4396 Little Pond Crescent,78852,28.70728493,-100.4827347
Elgin,EE. UU.,XXXXXXXXX,Karen,11527,Smith,XXXXXXXXX,Consumer,IL,5761 Broad Sky Nook,60123,42.03330612,-88.29245758
Encinitas,EE. UU.,XXXXXXXXX,Mary,6719,Smith,XXXXXXXXX,Corporate,CA,1974 Stony Wharf,92024,33.04647064,-117.2896729
Freeport,EE. UU.,XXXXXXXXX,Chantale,15560,Snider,XXXXXXXXX,Corporate,NY,3482 Indian Pony Towers,11520,40.65486527,-73.58707428
Honolulu,EE. UU.,XXXXXXXXX,September,17891,Pitts,XXXXXXXXX,Consumer,HI,6925 Sunny Horse Impasse,96816,21.28647041,-157.7978058
Longview,EE. UU.,XXXXXXXXX,Sean,7085,Thomas,XXXXXXXXX,Corporate,WA,4703 Sleepy Front,98632,46.16498566,-123.0026321
New Braunfels,EE. UU.,XXXXXXXXX,Lacy,15367,Hooper,XXXXXXXXX,Corporate,TX,5779 Hazy Deer Limits,78130,29.73966026,-98.10388947
Quincy,EE. UU.,XXXXXXXXX,Carissa,16241,Moran,XXXXXXXXX,Home Office,MA,550 Amber Port,2169,42.23906326,-71.00604248
Raleigh,EE. UU.,XXXXXXXXX,Sydney,17842,Duffy,XXXXXXXXX,Consumer,NC,2737 Pleasant Parade,27606,35.8121109,-78.59417725
San Antonio,EE. UU.,XXXXXXXXX,Katell,19806,Wolf,XXXXXXXXX,Corporate,TX,5950 Silver Elk Ledge,78223,29.37377548,-98.46685791
Brooklyn,EE. UU.,XXXXXXXXX,Jacqueline,11113,Smith,XXXXXXXXX,Consumer,NY,1564 Grand Bear Green,11208,40.63499832,-73.94239044
Brooklyn,EE. UU.,XXXXXXXXX,Lesley,13636,Brady,XXXXXXXXX,Consumer,NY,6818 Middle Zephyr Forest,11238,40.67771912,-73.96311951
Caguas,Puerto Rico,XXXXXXXXX,Aileen,16749,Trevino,XXXXXXXXX,Corporate,PR,5723 Stony Valley,725,18.2955246,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Aspen,16758,Cain,XXXXXXXXX,Consumer,PR,9871 Cotton Lagoon End,725,18.23929787,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Desiree,15506,Wilkins,XXXXXXXXX,Corporate,PR,8711 Middle Mountain Maze,725,18.29553413,-66.03704834
Caguas,Puerto Rico,XXXXXXXXX,Mary,5421,Carlson,XXXXXXXXX,Consumer,PR,1548 Lazy Place,725,18.20737648,-66.37055206
Caguas,Puerto Rico,XXXXXXXXX,Thomas,5182,Morgan,XXXXXXXXX,Corporate,PR,5443 Hazy Pond Way,725,18.25744438,-66.37052155
Caguas,Puerto Rico,XXXXXXXXX,Zoe,12995,Lawson,XXXXXXXXX,Corporate,PR,2929 Green Grove Corner,725,18.26951218,-66.0370636
Clementon,EE. UU.,XXXXXXXXX,Destiny,16442,Eaton,XXXXXXXXX,Home Office,NJ,151 Jagged Rise Stead,8021,39.81664658,-74.98467255
Davis,EE. UU.,XXXXXXXXX,Katherine,5569,Austin,XXXXXXXXX,Home Office,CA,6940 Easy Brook Extension,95616,38.54666138,-121.7412109
Humacao,Puerto Rico,XXXXXXXXX,Riley,16159,Barber,XXXXXXXXX,Consumer,PR,7625 Colonial Branch Row,791,18.1501503,-65.82595062
Kent,EE. UU.,XXXXXXXXX,Mary,8777,Campos,XXXXXXXXX,Consumer,WA,8842 Crystal Horse Green,98031,47.39371109,-122.2228317
Lockport,EE. UU.,XXXXXXXXX,Mary,4048,Smith,XXXXXXXXX,Consumer,IL,7802 Foggy Robin Link,60441,41.58304977,-88.05521393
Memphis,EE. UU.,XXXXXXXXX,Mary,11512,Randall,XXXXXXXXX,Consumer,TN,6502 Red Point,38118,35.1934967,-89.84670258
New York,EE. UU.,XXXXXXXXX,Thomas,1252,Medina,XXXXXXXXX,Consumer,NY,8663 Crystal Bluff Walk,10016,40.74559021,-73.97927856
Opa Locka,EE. UU.,XXXXXXXXX,Margaret,8779,Barber,XXXXXXXXX,Home Office,FL,884 Lazy Elk Downs,33055,25.89955711,-80.21491242
Placentia,EE. UU.,XXXXXXXXX,Hollee,19884,Luna,XXXXXXXXX,Consumer,CA,8416 Emerald Dale,92870,33.99459839,-117.9534302
Rosemead,EE. UU.,XXXXXXXXX,Mary,10830,Espinoza,XXXXXXXXX,Consumer,CA,4173 Quiet Common,91770,34.08244705,-118.0733643
Silver Spring,EE. UU.,XXXXXXXXX,Catherine,8376,Moreno,XXXXXXXXX,Consumer,MD,3857 Bright Gate Gate,20904,39.04636002,-76.98272705
Tallahassee,EE. UU.,XXXXXXXXX,Mary,7168,Schmitt,XXXXXXXXX,Consumer,FL,2990 Red Drive,32303,30.47019768,-84.28425598
Winnetka,EE. UU.,XXXXXXXXX,Clio,20488,Moran,XXXXXXXXX,Consumer,CA,9673 Sunny Way,91306,34.20909119,-118.5710068
Amarillo,EE. UU.,XXXXXXXXX,Mary,5353,Smith,XXXXXXXXX,Home Office,TX,9557 Jagged Village,79109,35.18754196,-101.8676224
Bayamon,Puerto Rico,XXXXXXXXX,Thomas,9073,Skinner,XXXXXXXXX,Consumer,PR,3775 Bright Harbour,957,18.38011932,-66.18312836
Brooklyn,EE. UU.,XXXXXXXXX,Deirdre,16331,Grant,XXXXXXXXX,Home Office,NY,2410 Umber Woods,11208,40.67343903,-73.87017822
Caguas,Puerto Rico,XXXXXXXXX,Aileen,18249,Townsend,XXXXXXXXX,Consumer,PR,490 Thunder Village,725,18.21436501,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Edward,3681,Jones,XXXXXXXXX,Corporate,PR,8248 Clear Glade,725,18.28289414,-66.37050629
Caguas,Puerto Rico,XXXXXXXXX,Frances,18009,Bolton,XXXXXXXXX,Consumer,PR,8361 Jagged By-pass,725,18.23051643,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,Ingrid,15978,Delacruz,XXXXXXXXX,Home Office,PR,3847 Silver Route,725,18.245121,-66.03705597
Caguas,Puerto Rico,XXXXXXXXX,James,3237,Gonzalez,XXXXXXXXX,Consumer,PR,8842 Crystal Horse Green,725,18.24656487,-66.37054443
Caguas,Puerto Rico,XXXXXXXXX,Mary,2516,Graham,XXXXXXXXX,Consumer,PR,5721 Fallen Pony Cove,725,18.20854187,-66.37049866
Cleveland,EE. UU.,XXXXXXXXX,Charles,8746,Stout,XXXXXXXXX,Corporate,OH,72 Noble Path,44120,41.48426819,-81.5922699
Cleveland,EE. UU.,XXXXXXXXX,Joyce,10258,Gonzalez,XXXXXXXXX,Corporate,OH,9765 Merry Farms,44130,41.3658905,-81.75274658
